height_cm,attacking_overall,defending_overall,pace,shooting,passing,dribbling,physic,skill_overall,movement_overall,power_overall,mentality_overall,goalkeeping_overall,forward,midfielder,defender,goalkeeper
183,61,23,69,59,56,58,65,46,64,63,48,11,1,0,0,0
177,53,38,71,56,58,63,61,56,67,61,51,12,0,1,0,0
180,66,27,76,76,60,75,68,58,76,71,68,10,1,0,0,0
190,16,11,28,18,25,27,29,17,51,47,28,57,0,0,0,1
194,38,61,32,30,44,47,72,39,45,56,45,12,0,1,0,0
172,58,21,89,60,58,76,42,63,82,53,54,11,0,1,0,0
189,57,67,57,48,56,61,79,52,59,68,58,11,0,0,1,0
188,46,63,32,35,49,47,75,46,41,57,50,12,0,0,1,0
189,18,18,28,18,25,27,29,20,54,48,28,70,0,0,0,1
182,56,72,62,45,63,68,75,61,65,65,60,13,0,0,1,0
178,60,63,84,57,60,67,71,57,76,63,62,11,0,0,1,0
174,66,71,92,62,76,82,65,72,88,58,69,10,0,0,1,0
174,65,41,92,75,63,81,73,72,85,72,62,11,1,0,0,0
184,63,31,83,67,62,71,63,66,75,68,52,12,1,0,0,0
185,54,75,64,46,54,61,77,51,65,66,57,10,0,0,1,0
183,44,56,70,34,54,47,62,47,58,52,46,11,0,1,0,0
188,47,71,67,33,50,44,71,41,57,57,48,10,0,0,1,0
180,37,60,59,24,39,46,62,35,58,47,42,9,0,0,1,0
188,20,17,28,18,25,27,29,23,49,50,41,65,0,0,0,1
180,61,52,66,67,68,72,67,71,68,68,62,13,0,1,0,0
185,16,13,28,18,25,27,29,16,48,43,25,63,0,0,0,1
176,55,65,65,54,66,65,79,62,69,76,64,10,0,0,1,0
185,47,20,76,48,50,63,57,50,67,53,39,11,1,0,0,0
168,57,54,66,57,61,64,58,61,67,59,55,9,1,0,0,0
172,56,53,74,51,68,67,53,62,70,56,61,10,0,1,0,0
171,70,44,80,76,79,79,58,78,80,67,64,12,0,1,0,0
184,77,30,82,79,78,82,66,74,80,74,65,12,1,0,0,0
192,16,17,28,18,25,27,29,16,40,40,25,52,0,0,0,1
168,55,61,76,57,65,68,69,61,75,67,62,12,0,1,0,0
192,19,19,28,18,25,27,29,16,47,42,33,67,0,0,0,1
192,13,13,28,18,25,27,29,14,37,37,21,50,0,0,0,1
176,63,69,89,60,69,75,69,65,81,64,65,12,0,0,1,0
173,46,19,62,55,48,57,48,46,61,50,46,10,0,1,0,0
190,16,12,28,18,25,27,29,16,44,40,24,56,0,0,0,1
171,70,40,83,77,78,84,55,79,84,65,67,10,0,1,0,0
179,58,72,53,70,71,74,61,63,62,62,73,10,0,1,0,0
184,69,70,55,70,71,75,66,71,64,68,68,10,0,1,0,0
176,53,35,75,57,57,66,50,55,69,56,51,9,0,1,0,0
184,65,26,68,69,56,68,72,54,65,71,62,11,1,0,0,0
184,40,63,59,30,40,40,71,31,58,58,49,10,0,0,1,0
180,52,76,66,40,56,61,73,58,63,60,53,12,0,0,1,0
185,11,12,28,18,25,27,29,13,39,39,19,47,0,0,0,1
174,43,24,72,48,46,57,50,45,67,52,42,10,1,0,0,0
173,67,74,39,63,76,76,68,74,62,69,72,10,0,1,0,0
199,12,13,28,18,25,27,29,16,36,39,23,57,0,0,0,1
180,53,16,73,60,48,61,66,49,67,65,49,9,1,0,0,0
183,51,71,69,52,64,66,66,58,67,61,65,11,0,1,0,0
193,13,15,28,18,25,27,29,14,52,46,27,67,0,0,0,1
180,65,37,63,68,62,64,67,58,65,67,59,10,1,0,0,0
178,59,47,74,61,61,67,68,64,68,67,53,11,0,1,0,0
176,36,57,61,23,43,45,59,37,59,48,45,12,0,0,1,0
189,55,36,55,61,51,60,76,52,58,65,57,9,1,0,0,0
173,59,33,75,68,62,67,72,60,71,71,57,11,1,0,0,0
191,53,76,64,40,54,52,78,48,56,59,60,10,0,0,1,0
187,56,70,58,51,59,61,85,51,60,69,65,14,0,1,0,0
178,55,51,62,52,62,65,54,59,62,54,50,12,0,1,0,0
184,66,43,80,72,73,76,65,73,73,68,56,12,0,1,0,0
184,11,17,28,18,25,27,29,14,42,44,19,64,0,0,0,1
175,51,61,84,44,58,66,65,54,78,60,53,10,0,0,1,0
183,56,68,64,54,62,56,71,57,64,71,62,11,0,1,0,0
191,16,15,28,18,25,27,29,22,50,43,28,67,0,0,0,1
176,56,60,70,63,63,69,63,58,68,64,61,9,0,1,0,0
172,54,29,78,58,63,76,48,70,80,59,47,10,0,1,0,0
173,44,24,77,48,47,60,36,47,75,47,40,12,1,0,0,0
177,55,69,79,43,58,57,73,49,69,66,58,11,0,0,1,0
186,12,12,28,18,25,27,29,13,30,26,18,40,0,0,0,1
188,20,14,28,18,25,27,29,24,50,42,33,66,0,0,0,1
188,14,14,28,18,25,27,29,19,55,47,28,73,0,0,0,1
183,58,18,83,59,58,63,48,58,74,54,46,12,1,0,0,0
173,57,59,63,59,64,68,67,64,72,70,60,11,0,1,0,0
173,58,39,75,61,63,73,44,68,77,52,54,10,0,1,0,0
189,39,71,45,27,47,56,70,45,51,55,48,6,0,0,1,0
182,47,48,62,45,57,58,54,54,59,54,51,12,0,1,0,0
173,64,31,84,64,71,70,66,67,79,67,61,12,0,1,0,0
176,49,28,67,54,58,61,64,59,66,58,55,11,0,1,0,0
185,45,71,70,28,57,62,70,50,68,57,54,9,0,0,1,0
190,58,26,71,71,48,65,66,54,64,69,54,10,1,0,0,0
184,64,64,59,64,65,65,73,63,62,69,67,9,0,1,0,0
193,60,26,49,66,51,61,78,48,53,72,62,11,1,0,0,0
174,60,17,74,67,52,65,57,49,68,64,50,11,1,0,0,0
176,53,57,77,56,59,65,68,60,71,68,55,13,0,0,1,0
190,11,12,28,18,25,27,29,11,33,30,17,49,0,0,0,1
190,65,60,71,69,65,61,73,62,61,71,65,12,0,1,0,0
174,62,47,75,65,66,73,66,68,74,68,61,9,0,1,0,0
178,69,45,72,71,71,73,65,70,71,68,66,11,0,1,0,0
185,43,62,65,31,51,51,61,45,60,51,50,11,0,0,1,0
182,71,39,70,71,65,68,71,60,69,71,66,9,1,0,0,0
173,74,73,83,67,79,85,60,77,85,65,77,10,0,1,0,0
180,56,62,81,57,60,66,69,58,71,67,56,11,0,0,1,0
181,55,31,74,58,58,66,67,55,71,67,49,11,0,1,0,0
175,57,26,71,62,59,65,46,58,67,54,45,12,0,1,0,0
184,13,12,28,18,25,27,29,14,32,33,20,56,0,0,0,1
185,56,41,74,60,66,70,64,64,70,61,59,10,0,1,0,0
192,73,81,64,72,74,74,85,68,66,81,75,9,0,1,0,0
181,58,70,75,57,63,67,82,57,71,75,64,9,0,1,0,0
185,74,46,67,76,79,80,72,79,70,72,69,10,1,0,0,0
183,57,59,68,59,62,62,74,62,65,74,57,10,0,1,0,0
184,12,12,28,18,25,27,29,15,37,42,18,60,0,0,0,1
181,52,61,82,46,58,68,72,57,75,62,58,11,0,0,1,0
182,54,60,63,51,65,71,60,64,68,62,58,10,0,1,0,0
177,60,70,52,53,70,64,68,69,60,68,65,10,0,0,1,0
174,31,49,61,26,30,42,64,33,58,50,39,11,0,0,1,0
187,18,19,28,18,25,27,29,25,57,46,32,75,0,0,0,1
172,47,23,81,51,46,57,50,46,69,49,44,11,1,0,0,0
181,71,27,73,72,70,75,62,70,75,70,57,12,1,0,0,0
194,50,66,59,43,52,54,66,50,56,61,52,11,0,0,1,0
181,47,62,78,46,61,69,79,59,79,69,61,11,0,0,1,0
172,69,29,90,77,66,76,71,67,86,75,68,11,1,0,0,0
188,10,10,28,18,25,27,29,11,33,34,18,55,0,0,0,1
183,69,47,73,71,75,79,64,73,74,67,66,11,1,0,0,0
173,50,36,78,59,44,60,60,46,70,61,50,12,1,0,0,0
181,15,11,28,18,25,27,29,11,37,36,18,54,0,0,0,1
188,61,37,76,68,56,69,69,59,70,60,61,12,1,0,0,0
188,60,33,67,68,52,64,69,59,65,67,59,10,1,0,0,0
178,46,58,73,37,55,61,64,50,69,58,51,11,0,0,1,0
177,45,19,72,52,43,54,54,43,64,54,45,11,1,0,0,0
193,40,66,54,27,47,56,76,46,55,57,45,10,0,0,1,0
175,54,64,66,52,61,64,71,58,70,65,60,11,0,1,0,0
184,11,11,28,18,25,27,29,14,34,39,25,49,0,0,0,1
177,49,57,72,51,62,64,70,65,69,69,57,11,0,0,1,0
176,43,52,88,40,45,67,70,49,77,58,51,11,0,1,0,0
182,65,52,71,67,62,67,74,62,68,73,61,11,1,0,0,0
182,40,69,55,30,49,51,68,47,61,56,53,11,0,0,1,0
185,41,66,69,37,41,38,64,34,63,55,47,9,0,0,1,0
191,54,60,53,54,61,65,71,57,53,65,58,11,0,1,0,0
179,49,26,69,57,52,59,46,48,63,54,43,10,1,0,0,0
186,63,31,60,68,50,62,66,55,53,67,57,10,1,0,0,0
176,48,58,75,51,57,63,55,58,72,58,53,10,0,0,1,0
181,70,58,50,74,80,75,71,78,63,74,71,13,0,1,0,0
179,58,20,86,68,52,65,70,56,76,73,50,11,1,0,0,0
168,47,52,66,46,53,57,56,50,63,57,49,10,0,0,1,0
174,59,22,84,62,59,64,48,54,78,63,50,11,0,1,0,0
178,51,31,68,55,53,63,43,52,61,49,46,10,1,0,0,0
183,56,65,64,53,57,57,80,53,64,74,58,10,0,0,1,0
175,61,58,65,56,70,63,62,68,65,61,62,9,0,1,0,0
183,52,61,78,48,52,59,74,43,67,64,52,12,0,0,1,0
184,50,69,64,34,52,51,71,43,64,56,53,11,0,0,1,0
193,53,17,73,63,41,61,70,44,65,67,50,9,1,0,0,0
178,58,54,65,61,64,65,65,63,66,65,62,13,0,1,0,0
179,54,72,70,38,62,62,73,53,67,61,64,11,0,0,1,0
175,54,65,76,52,62,67,69,58,72,67,61,12,0,0,1,0
196,16,13,28,18,25,27,29,17,34,40,24,58,0,0,0,1
190,53,27,71,58,45,58,68,45,66,65,48,8,1,0,0,0
182,11,12,28,18,25,27,29,15,41,35,21,49,0,0,0,1
178,54,57,70,59,61,64,64,60,71,64,58,9,0,1,0,0
196,47,63,50,35,49,49,68,44,46,54,46,9,0,0,1,0
183,14,13,28,18,25,27,29,14,35,31,21,51,0,0,0,1
180,52,42,72,56,63,62,43,59,64,53,51,9,0,1,0,0
178,43,40,59,40,53,54,48,48,56,46,44,12,0,1,0,0
167,71,33,67,75,79,78,47,78,71,61,65,10,1,0,0,0
169,55,29,79,59,60,62,60,60,73,61,54,9,0,1,0,0
174,62,31,71,74,69,69,62,70,70,65,57,10,0,1,0,0
176,58,39,77,60,61,70,59,62,75,62,55,12,1,0,0,0
176,78,70,63,79,86,80,72,82,70,77,78,10,0,1,0,0
192,12,11,28,18,25,27,29,14,32,35,23,63,0,0,0,1
182,52,29,72,49,55,54,60,49,64,54,42,9,1,0,0,0
176,58,51,58,55,66,65,43,63,59,49,53,11,0,1,0,0
185,40,56,60,34,45,46,69,40,53,57,43,11,0,1,0,0
175,53,45,70,56,49,59,61,47,68,61,47,12,0,1,0,0
190,12,11,28,18,25,27,29,14,27,30,21,43,0,0,0,1
179,63,28,68,66,73,75,55,72,72,63,64,13,0,1,0,0
184,57,64,68,45,60,62,68,60,64,60,53,11,0,0,1,0
184,51,58,65,51,66,68,76,61,66,67,61,13,0,1,0,0
191,38,52,55,29,44,49,62,37,54,54,44,10,0,1,0,0
171,48,25,79,48,50,58,42,48,74,46,42,11,0,1,0,0
177,68,38,89,70,73,86,59,71,86,68,63,13,1,0,0,0
195,48,72,54,44,51,59,77,47,56,71,52,9,0,0,1,0
174,64,73,65,67,73,75,66,69,73,69,72,10,0,1,0,0
178,76,53,83,76,73,78,83,70,80,80,71,12,1,0,0,0
172,44,56,76,34,54,58,68,52,71,52,51,11,0,0,1,0
186,18,12,28,18,25,27,29,18,62,45,24,60,0,0,0,1
170,44,66,60,36,54,54,59,49,60,49,54,10,0,1,0,0
178,51,58,72,49,60,67,67,56,71,65,52,11,0,0,1,0
184,73,52,70,77,79,81,68,81,74,68,75,12,0,1,0,0
176,45,64,74,40,47,61,63,45,71,59,51,12,0,0,1,0
188,40,61,55,26,42,40,66,35,49,51,42,10,0,0,1,0
178,54,40,75,53,59,64,45,59,65,51,46,11,0,1,0,0
186,40,61,67,34,43,44,67,36,59,58,45,10,0,0,1,0
179,54,47,60,54,67,61,61,58,58,60,58,10,0,1,0,0
196,17,14,28,18,25,27,29,16,36,37,22,64,0,0,0,1
177,55,28,90,63,54,73,62,59,82,68,48,10,1,0,0,0
190,46,68,59,36,47,51,68,42,61,54,52,10,0,0,1,0
175,44,49,63,39,54,55,46,51,63,45,48,9,0,1,0,0
184,16,14,28,18,25,27,29,16,54,49,28,71,0,0,0,1
188,57,32,89,69,50,68,77,52,75,72,56,12,1,0,0,0
183,58,61,72,57,65,68,73,63,68,68,61,11,0,1,0,0
170,49,59,79,43,60,67,70,62,79,65,62,10,0,0,1,0
193,57,59,45,54,58,53,66,57,42,54,59,13,0,1,0,0
175,59,21,80,64,64,72,54,69,77,66,52,10,0,1,0,0
173,63,70,71,67,70,75,79,67,75,79,71,12,0,1,0,0
186,52,33,72,55,46,52,72,43,62,63,51,13,1,0,0,0
180,67,52,78,73,66,74,67,65,73,72,62,12,1,0,0,0
175,50,63,81,44,64,68,74,59,79,64,65,10,0,1,0,0
186,65,78,47,58,75,67,75,69,54,73,68,11,0,0,1,0
180,58,68,65,56,62,64,75,54,65,68,62,13,0,1,0,0
166,42,52,61,39,48,50,53,43,62,49,42,10,0,1,0,0
184,52,55,73,50,58,60,73,58,69,66,53,12,0,1,0,0
168,50,51,83,54,55,67,51,53,80,49,48,10,1,0,0,0
186,53,62,68,55,61,58,72,53,63,62,62,11,0,1,0,0
174,54,52,76,55,54,65,47,54,69,51,53,11,0,1,0,0
184,53,65,65,54,62,66,68,58,66,66,59,12,0,1,0,0
188,45,61,49,39,49,37,79,39,47,66,52,11,0,0,1,0
180,62,70,69,62,69,75,73,67,72,64,68,10,0,1,0,0
191,17,15,28,18,25,27,29,21,40,44,32,60,0,0,0,1
175,45,58,74,35,49,63,58,52,70,50,49,10,0,0,1,0
186,47,54,75,41,55,58,68,49,67,58,49,10,0,0,1,0
185,48,69,63,41,54,60,66,52,59,57,55,9,0,0,1,0
184,13,12,28,18,25,27,29,15,47,43,17,54,0,0,0,1
183,53,22,71,61,50,63,57,52,67,60,48,11,1,0,0,0
170,51,31,64,54,50,61,34,53,59,43,42,10,0,1,0,0
165,44,68,85,32,57,68,70,47,83,61,60,10,0,0,1,0
178,57,57,88,66,62,71,68,61,73,71,60,11,0,1,0,0
175,53,16,80,59,50,63,58,53,77,61,45,10,1,0,0,0
190,51,79,62,38,50,54,76,46,61,59,53,11,0,0,1,0
182,37,57,46,43,42,34,74,42,51,68,48,11,0,0,1,0
184,44,67,61,34,44,47,64,41,56,54,45,11,0,0,1,0
179,56,66,67,55,64,70,61,60,68,57,63,11,0,1,0,0
183,75,43,79,77,77,83,75,78,82,76,70,12,1,0,0,0
183,64,69,64,64,67,71,79,65,68,71,70,12,0,1,0,0
180,46,25,64,54,44,54,37,46,58,44,41,8,0,1,0,0
189,58,65,67,60,67,70,69,67,70,67,66,11,0,1,0,0
173,60,28,73,67,58,68,61,61,76,67,58,10,1,0,0,0
177,66,21,73,74,59,74,62,60,71,66,56,9,1,0,0,0
190,52,16,71,64,42,65,61,48,65,67,46,10,1,0,0,0
182,64,40,67,63,70,73,58,66,71,60,58,9,0,1,0,0
182,55,62,72,44,58,57,63,53,65,58,49,12,0,0,1,0
182,55,15,64,63,45,59,66,46,60,65,48,12,1,0,0,0
182,64,25,79,79,54,71,85,59,77,81,67,10,1,0,0,0
178,59,62,70,60,71,73,69,69,72,66,66,11,0,1,0,0
190,30,58,67,25,29,31,60,25,57,47,36,10,0,0,1,0
173,63,32,67,69,70,66,52,67,69,63,60,13,0,1,0,0
187,52,70,35,43,48,61,72,42,49,60,61,11,0,0,1,0
166,53,69,70,53,67,66,68,63,73,70,66,9,0,1,0,0
174,54,60,81,56,59,66,59,60,77,57,54,9,0,0,1,0
185,50,70,65,42,54,54,70,48,63,62,52,8,0,0,1,0
168,59,35,85,63,64,74,58,60,77,61,55,11,0,1,0,0
190,54,27,65,60,42,58,64,48,58,61,46,11,1,0,0,0
185,52,25,70,59,45,58,70,44,62,65,51,13,1,0,0,0
191,61,77,44,50,70,73,75,65,58,61,70,9,0,1,0,0
187,63,73,66,57,70,72,67,66,66,68,67,12,0,0,1,0
173,63,30,87,67,62,73,55,60,82,59,53,10,1,0,0,0
170,64,32,84,71,61,70,58,59,74,69,53,9,0,1,0,0
180,54,53,80,52,56,61,64,54,71,60,51,12,0,0,1,0
184,45,66,53,43,51,56,78,44,60,66,56,12,0,0,1,0
176,52,63,43,53,56,52,61,54,45,56,61,11,0,1,0,0
179,43,48,51,43,51,55,41,49,56,44,50,10,0,1,0,0
196,17,15,28,18,25,27,29,20,56,51,33,72,0,0,0,1
170,69,25,81,73,73,71,61,70,77,71,58,10,1,0,0,0
181,19,15,28,18,25,27,29,17,51,46,35,59,0,0,0,1
185,62,72,61,61,68,72,71,62,64,69,66,11,0,1,0,0
175,53,48,65,59,63,62,57,62,65,58,58,11,0,1,0,0
163,41,52,70,33,50,54,59,47,73,56,48,10,0,0,1,0
186,51,60,67,57,58,64,70,59,68,66,58,12,0,1,0,0
175,62,28,73,58,59,70,67,60,72,66,56,12,1,0,0,0
179,54,43,69,54,58,66,57,54,68,57,49,11,0,1,0,0
176,39,55,69,28,45,48,61,40,63,49,43,11,0,0,1,0
177,46,46,63,41,53,54,50,48,63,50,44,12,0,1,0,0
191,50,22,61,52,50,53,61,48,55,55,46,12,1,0,0,0
180,55,57,51,57,57,58,67,55,56,66,60,9,0,1,0,0
169,62,37,73,66,67,72,60,71,74,64,60,10,0,1,0,0
173,61,67,77,68,68,70,72,67,74,73,68,10,0,1,0,0
170,60,31,82,62,66,71,58,66,80,67,50,11,0,1,0,0
176,51,30,67,58,58,59,56,56,63,61,48,11,0,1,0,0
175,46,59,80,28,47,58,60,42,68,47,43,11,0,0,1,0
188,68,85,67,69,78,78,83,73,69,79,81,10,0,1,0,0
173,45,62,66,32,54,60,73,52,64,58,53,12,0,0,1,0
188,15,15,28,18,25,27,29,16,43,46,29,60,0,0,0,1
177,68,42,72,62,75,77,58,71,74,60,62,11,0,1,0,0
174,53,56,77,57,62,66,67,61,73,65,62,11,0,1,0,0
182,57,65,73,53,58,61,68,49,64,67,55,9,0,0,1,0
177,40,48,73,34,43,54,50,46,68,43,43,11,0,0,1,0
180,14,12,28,18,25,27,29,19,54,35,27,64,0,0,0,1
176,65,24,76,70,65,77,61,61,77,68,54,10,0,1,0,0
181,65,38,75,67,67,70,58,66,73,60,60,12,1,0,0,0
188,64,22,65,68,62,67,60,60,62,64,51,11,1,0,0,0
174,52,56,62,57,65,67,63,64,69,65,57,12,0,1,0,0
185,71,65,78,77,76,73,71,78,75,73,70,14,0,1,0,0
172,48,62,79,29,57,56,64,49,71,50,50,11,0,0,1,0
171,54,52,68,63,65,70,61,68,71,65,65,11,0,1,0,0
175,58,37,71,58,64,69,54,63,69,54,53,12,0,1,0,0
180,48,22,84,57,49,62,46,50,70,51,44,13,0,1,0,0
182,44,61,70,36,48,57,58,47,64,50,51,12,0,0,1,0
172,63,63,74,67,64,68,73,57,70,75,65,11,0,1,0,0
178,66,41,78,68,70,74,63,70,73,60,63,9,1,0,0,0
177,62,74,75,57,69,72,77,68,73,75,66,11,0,0,1,0
175,50,63,66,49,67,65,67,65,68,67,58,10,0,1,0,0
175,62,68,87,59,72,81,66,67,83,64,65,12,0,0,1,0
176,58,58,53,58,61,57,66,55,58,62,58,11,0,1,0,0
187,45,64,45,37,55,51,67,47,50,55,53,10,0,1,0,0
181,62,25,77,61,60,68,49,57,70,54,53,9,1,0,0,0
178,61,73,65,55,69,67,68,64,67,61,66,12,0,1,0,0
186,14,11,28,18,25,27,29,14,40,37,18,51,0,0,0,1
179,54,55,75,56,57,66,63,55,71,63,54,10,0,0,1,0
182,71,48,61,73,80,75,58,77,66,66,70,11,0,1,0,0
191,60,66,76,52,65,69,62,57,68,53,64,10,0,1,0,0
181,44,68,66,39,52,51,76,48,71,66,55,12,0,0,1,0
193,45,61,58,34,50,53,80,45,58,61,50,10,0,0,1,0
188,45,62,41,33,51,56,70,45,44,56,50,11,0,1,0,0
192,34,58,64,24,37,45,64,38,54,50,42,10,0,0,1,0
168,56,57,74,56,61,66,64,58,73,62,61,10,0,1,0,0
181,52,66,81,49,62,67,65,64,74,62,52,11,0,0,1,0
179,61,72,72,60,67,72,76,69,71,73,66,11,0,0,1,0
186,63,29,70,66,63,65,75,58,68,72,59,12,1,0,0,0
180,64,67,93,64,69,74,83,70,84,80,66,12,0,0,1,0
186,59,28,61,68,52,65,72,54,59,70,58,10,1,0,0,0
180,35,60,59,26,31,35,55,29,56,47,40,10,0,0,1,0
189,17,15,28,18,25,27,29,19,54,48,28,68,0,0,0,1
174,42,61,77,28,49,59,67,43,71,48,48,11,0,0,1,0
194,56,22,64,61,50,58,69,43,53,65,47,11,1,0,0,0
167,50,53,80,48,59,64,61,56,77,57,57,9,0,1,0,0
178,49,53,69,51,56,60,62,54,66,62,53,10,0,1,0,0
180,45,34,66,50,49,57,38,48,59,44,46,10,0,1,0,0
186,56,18,71,62,48,60,66,48,66,64,50,9,1,0,0,0
176,32,47,65,26,39,50,48,37,62,41,41,12,0,0,1,0
185,36,56,73,30,35,46,62,33,63,51,35,11,0,0,1,0
185,47,67,66,35,54,56,66,50,61,55,55,10,0,0,1,0
180,36,63,58,31,33,36,56,30,55,49,42,9,0,0,1,0
184,61,72,57,57,62,59,77,57,62,69,63,11,0,0,1,0
185,59,57,76,61,67,70,66,64,73,67,61,10,0,1,0,0
170,59,40,65,66,63,66,58,66,68,64,56,10,0,1,0,0
190,17,15,28,18,25,27,29,21,58,53,32,75,0,0,0,1
185,39,67,58,22,39,51,76,37,58,58,44,10,0,0,1,0
176,59,72,67,63,71,75,69,64,72,69,69,11,0,1,0,0
187,62,25,77,64,59,67,63,55,64,66,51,11,1,0,0,0
191,49,56,64,49,54,59,71,51,59,59,59,11,0,1,0,0
185,52,67,54,36,54,62,71,52,56,58,56,11,0,0,1,0
176,46,44,66,43,54,56,55,51,63,53,45,12,0,1,0,0
180,55,60,70,49,62,63,66,62,64,61,60,10,0,0,1,0
192,55,76,81,48,55,60,71,48,67,61,55,11,0,0,1,0
188,53,59,53,55,61,59,65,58,56,60,57,12,0,1,0,0
189,65,82,42,62,79,80,75,77,57,66,79,10,0,1,0,0
186,57,19,76,64,47,61,66,51,68,63,51,10,1,0,0,0
173,55,16,67,63,47,59,39,48,68,53,47,11,1,0,0,0
167,53,65,89,53,61,68,56,54,83,66,55,11,0,0,1,0
185,55,69,38,50,64,60,72,65,48,73,62,11,0,0,1,0
178,59,23,54,67,52,63,56,51,58,60,51,13,1,0,0,0
180,55,45,86,59,56,67,57,54,77,60,53,10,0,1,0,0
187,51,65,58,43,63,64,72,55,61,66,55,8,0,0,1,0
187,51,71,32,46,54,51,82,46,45,70,61,11,0,0,1,0
188,16,16,28,18,25,27,29,13,35,36,23,52,0,0,0,1
182,57,62,69,56,59,64,65,57,69,60,59,10,0,0,1,0
170,46,61,75,48,57,69,63,59,74,62,55,10,0,0,1,0
185,54,72,69,41,60,67,72,56,68,61,59,10,0,0,1,0
181,47,54,75,38,55,58,57,51,68,52,46,13,0,1,0,0
185,37,51,31,31,40,37,55,36,33,40,44,13,0,0,1,0
175,46,35,72,45,58,61,45,53,68,50,43,12,0,1,0,0
175,48,21,68,53,50,61,43,47,69,51,41,11,0,1,0,0
183,61,66,73,70,70,77,73,71,73,68,71,12,0,1,0,0
175,65,74,82,63,75,77,64,76,82,67,70,11,0,0,1,0
185,40,51,66,37,48,50,60,39,65,49,50,11,0,1,0,0
182,60,46,71,64,66,70,67,66,70,69,59,10,1,0,0,0
179,59,66,67,60,65,70,79,66,67,73,62,12,0,1,0,0
188,44,71,45,36,45,53,63,42,52,53,54,11,0,0,1,0
182,54,66,84,49,62,68,75,61,76,66,55,11,0,0,1,0
194,14,11,28,18,25,27,29,15,48,47,19,50,0,0,0,1
183,48,70,68,45,51,60,79,52,63,71,57,11,0,0,1,0
173,46,48,67,43,57,61,64,52,68,60,48,10,0,1,0,0
175,59,59,51,57,64,64,61,64,60,61,63,12,0,1,0,0
168,54,24,83,54,57,66,43,53,79,51,45,12,0,1,0,0
180,61,21,69,66,51,66,62,52,63,64,42,11,1,0,0,0
172,70,40,76,75,72,78,69,73,79,72,67,10,0,1,0,0
185,48,56,66,45,56,59,66,52,58,57,55,10,0,1,0,0
178,44,60,65,26,46,55,56,39,63,46,45,11,0,0,1,0
179,49,67,61,42,46,48,66,40,59,56,49,11,0,0,1,0
191,11,12,28,18,25,27,29,13,36,41,19,57,0,0,0,1
180,41,59,79,26,50,58,62,45,69,49,45,11,0,0,1,0
177,62,55,76,61,63,68,51,64,72,59,51,9,0,1,0,0
181,59,65,72,59,64,66,78,62,68,75,63,10,0,1,0,0
166,51,36,77,49,63,65,60,60,73,56,51,11,0,1,0,0
180,37,63,49,28,33,35,57,31,49,50,41,12,0,0,1,0
201,71,40,71,77,62,70,84,61,58,73,70,11,1,0,0,0
193,15,12,28,18,25,27,29,19,30,36,17,49,0,0,0,1
188,39,65,59,38,53,58,72,45,57,66,57,10,0,0,1,0
198,16,15,28,18,25,27,29,19,56,49,36,67,0,0,0,1
186,44,71,51,30,48,50,78,44,49,59,49,11,0,0,1,0
196,64,28,50,72,53,59,77,50,48,74,61,14,1,0,0,0
195,35,60,49,28,38,42,69,37,42,53,44,11,0,0,1,0
180,66,25,82,72,61,71,72,58,77,71,65,12,1,0,0,0
183,59,63,75,59,65,66,72,62,71,68,64,9,0,1,0,0
185,19,14,28,18,25,27,29,18,53,46,29,67,0,0,0,1
184,61,34,78,64,57,64,75,52,70,70,58,11,1,0,0,0
188,49,73,87,37,55,63,71,53,72,59,54,12,0,0,1,0
185,50,15,74,56,47,57,57,48,64,59,44,10,1,0,0,0
180,60,50,65,61,63,66,61,63,68,62,56,11,0,1,0,0
190,47,65,59,37,53,58,69,50,57,56,52,12,0,0,1,0
190,78,34,75,86,84,86,67,84,77,70,72,11,1,0,0,0
179,47,60,68,34,51,55,61,44,65,49,51,10,0,0,1,0
187,69,38,79,70,67,71,75,60,71,73,63,14,1,0,0,0
187,46,76,52,35,51,56,64,47,57,52,57,9,0,0,1,0
184,53,69,63,46,60,60,74,57,60,70,59,10,0,0,1,0
175,47,25,83,53,48,58,56,48,68,53,42,11,1,0,0,0
190,54,33,73,59,45,59,65,46,63,64,44,11,1,0,0,0
180,73,74,59,75,85,77,73,82,67,76,78,11,0,1,0,0
186,69,22,63,74,58,69,70,59,66,71,55,11,1,0,0,0
174,65,64,67,73,75,75,63,70,72,65,69,10,0,1,0,0
176,52,53,74,59,64,68,58,64,72,65,61,12,0,1,0,0
182,44,62,81,32,51,63,62,47,70,55,50,11,0,0,1,0
188,54,72,60,42,61,61,74,54,57,60,58,10,0,0,1,0
166,48,30,62,56,58,66,42,58,69,55,47,12,0,1,0,0
182,65,26,37,65,64,66,67,60,52,72,53,10,1,0,0,0
167,49,36,76,47,60,64,49,58,73,53,48,12,0,1,0,0
193,11,11,28,18,25,27,29,14,28,36,17,54,0,0,0,1
186,12,10,28,18,25,27,29,14,32,33,22,52,0,0,0,1
191,53,68,81,47,64,66,82,57,74,71,61,12,0,0,1,0
178,46,61,91,39,57,67,65,53,80,58,55,12,0,0,1,0
187,33,54,60,24,36,37,66,30,55,50,42,12,0,0,1,0
189,12,10,28,18,25,27,29,14,33,35,18,50,0,0,0,1
181,65,27,72,72,60,67,69,62,68,73,59,12,1,0,0,0
171,63,44,88,67,67,76,65,67,81,69,60,13,0,1,0,0
